iyear,imonth,iday,country_txt,provstate,city,latitude,longitude,nkill,location,summary
1997,3,18,United States,Utah (U.S. State),Ogden,41.222365,-111.970459,0,"at Montgomery Fur Company in Ogden, UT","03/18/1997: Three animal rights activists attempted to burn down the Montgomery Fur Company in Ogden, Utah in the United States, when they poured 25 gallons of gasoline around the outside of the building.  However, the night security guard saw this, and managed to extinguish a lit fuse, before any fire occurred.  There were no casualties in the incident, and no property damage was reported.  Cameron M. Kraus and  Bret G. Walton, were charged and pleaded guilty to third-degree felony attempted aggravated arson in the case, and both sentenced to 30 days in jail, 30 days of home confinement, and one year probation.  Trev J. Poulson went to trial, was convicted and sentenced to probation.  The Animal Liberation Front claimed credit for the attack, but this claim was not confirmed."
1997,3,18,United States,California (U.S. State),Davis,38.546644,-121.744807,0,"at the Center for Comparative Medicine at the University of California, Davis","03/18/1997:  The Animal Liberation Front (ALF) claimed responsibility for setting arson the   site where the partially constructed Center for Comparative Medicine was in the process of being built, at the University of California, Davis, California, in the United States, causing $1,000 in damage.  Plastic material and evidence of a flammable liquid were found at the scene.  Several news rooms in Sacramento, including the Sacramento Bee, received anonymous faxes a few days later, claiming that ALF had firebombed the building as a way to recognize the 10-year anniversary of the $4.6 million arson fire a t the campus's John E. Thurman Veterinary Diagnostic Laboratory. There were no casualties in the incident."
1997,5,3,United States,Colorado (U.S. State),Colorado Springs,38.83345,-104.821814,0,2020 North Academy Blvd.,"5/3/1997: James Cleaver and Jack Dowell were convicted of setting a fire in the Internal Revenue Service Office located on the third floor of the Bell Tower Office Building in Colorado Springs, Colorado, United States.  Ronald Sherman pled guilty to driving the getaway car.  Cleaver and Dowell dropped five gallons of gasoline onto the floor of the office and, before fleeing, placed a timing device that ignited the fire ten minutes later.  The office building was gutted causing $2.5 million dollars in damages and a firefighter was injured fighting the blaze."
1997,7,21,United States,Oregon (U.S. State),Redmond,44.27257,-121.175874,0,"at Cavel West horse meat packing plant at 1607 SE Railroad Blvd, in Redmond, Oregon","07/21/1997: Five members of the Animal and Earth Liberation Fronts (ALF and ELF), Jacob Ferguson, Kevin Tubbs, Jonathan Paul,  Jennifer Kolar, and Joseph Dibee, set fire to the Cavel West horse meat packing plant and slaughterhouse in Redmond, Oregon in the United States.  The perpetrators drilled holes behind refrigeration units at the plant, poured ignitable liquid into the drilled holes, stuffed rags into the holes and placed buckets under the rags. Additionally, three separate incendiary devices, made of a mixture of soap, gasoline and diesel, and then blended into a gel, were placed in and around the buildings of the plant.  One of the incendiaries ignited prematurely, causing the group to abandon the rest of the plan.  The remaining two incendiaries failed to ignite due to malfunction. There were no casualties in the incident, but the fire caused over $1,000,000 in damage, destroying the facility and leaving it out of operation.  A few days after the fire, a communiqu?was put out by the Animal Liberation Front, claiming responsibility for the arson."
1997,10,28,United States,New York (U.S. State),Fairport,43.10106,-77.441914,0,,"10/28/1997: A gunman attempted to assassinate Dr. David Gandell, a physician who performed abortions, while he was at his home in Fairport, New York, United States. Authorities suspect Army of God member James Charles Kopp, who has been convicted of a similar attack that took place in 1998."
1997,11,30,United States,Oregon (U.S. State),Burns,43.58604,-119.054654,0,"at the Burns Bureau of Land Management Wild Horse Corral near Burns, Oregon","11/30/1997: Five members of the Animal and Earth Liberation Fronts (ALF and ELF), Jacob Ferguson, Kevin Tubbs, Josephine Overaker, William Rodgers, and Rebecca Rubin, freed horses and set arson to the Bureau of Land Management (BLM) Wild Horse Corral near Burns, Oregon in the United States, causing over $190,000 in damages.  The perpetrators placed incendiary devices at three locations in the barn and at two other locations, next to and inside a new tractor parked near the barn, then released the 500 horses, and placed different locks on the gates to the access road to block first responders from the scene.  There were no casualties in the incident.  A dozen horses escaped, but were subsequently recaptured, and none were injured. The BLM Horse Corral was targeted because the perpetrators  had read an article about an auction of wild horses in which buyers would adopt the horses and then sell them at a higher price to slaughterhouses, so the group wanted to ""help halt the BLM’s illegal and immoral business of rounding up wild horses from public lands and funneling them to slaughter,"" as they stated in their released communiqu? claiming responsibility for the incident."
1998,1,29,United States,Alabama (U.S. State),Birmingham,33.520295,-86.811504,1,,"01/29/1998: In Birmingham, Alabama, U.S.A., an off-duty officer, Robert Sanderson, was killed by a bomb just after he arrived for work as a security guard at the Birmingham Abortion Clinic. He became the nation's first fatality in an abortion clinic bombing. A nurse was also severely injured. In 2005 Eric Rudolph pleaded guilty to this and three earlier bombing attacks in Atlanta and was sentenced to life in prison. The Army of God group claimed responsibility for the bombings in a letter to news agencies."
1998,2,23,United States,New York (U.S. State),Rochester,43.1555,-77.616033,0,"at the Durand-Eastman Park in Rochester, NY","2/23/1998: Two fake bombs were discovered by a parks employee and police at Durand-Eastman Park in Rochester, New York in the United States. The park was closed down for several hours when an employee found a suspicious device at one of the bait sites.  It is suspected that the devices, which appeared to be metal and about 2 inches in diameter and about 18 to 24 inches long, were planted by members of the Animal Liberation Front (ALF) as letters ""ALF"" and the words, ""There's a bomb at the site. No killing of deer""  were  written in red paint on the road and at the scene.  The incident was apparently in protest of the county's bait-and-shoot program.  Later in the day, a warning letter from ALF was found in the mailbox of county Parks Director Allen Cassidy, demanding that the program be stopped."
1998,3,26,United States,California (U.S. State),Marina Del Rey,33.985215,-118.452109,0,,"03/26/1998:  Kathryn Schoonover sent envelopes filled with cyanide to several police officers, city officials, and mental health workers in Marina Del Rey, California, U.S.A.  No injuries were reported in the incident."
1998,3,31,United States,Puerto Rico (Commonwealth),Arecibo,18.47239,-66.719734,0,,"03/31/1998: The Macheteros claimed responsibility for a firebombing at a superaqueduct construction project in Arecibo, Puerto Rico. The Macheteros took responsibility for the incident and stated that the bombing signaled the beginning of a series of attacks in defense of Puerto Rico and its natural resources from the Government of Puerto Rico.  The explosion caused significant damage to the project but caused no injuries."
1998,4,1,United States,California (U.S. State),Pacific Beach,32.797826,-117.240314,0,,"04/01/1998: An unidentified assailant threw a Molotov Cocktail at the 1600 Thomas Avenue Building in Pacific Beach, California, U.S.A. The fire was quickly extinguished, causing only minor damage. The attack was specifically aimed at the office of Planned Parenthood."
1998,4,6,United States,North Dakota (U.S. State),Fargo,46.87591,-96.781764,0,,"04/06/1998: A mentally unstable man broke a window at the Fargo Women's Health Organization in Fargo, North Dakota, U.S.A., throwing a container of kerosene into the clinic.  The kerosene failed to ignite.  The clinic had been the brunt of several vandalism attacks in the past.  Randal Hanson was found guilty of the crime, but his defense lawyer argued that he was mentally unstable."
1998,4,14,United States,New Mexico (U.S. State),Santa Fe,35.691543,-105.937406,0,,"04/14/1998: An anti-abortion activist set fire to an area within a Sante Fe gallery in New Mexico, U.S.A.. This attack occurred just moments before a pro-choice abortion activist was set to speak. The gallery suffered minor fire damage, but there were no casualties."
1998,5,4,United States,Florida (U.S. State),Wimauma,27.713726,-82.29624,0,"at the Florida Veal Processors Inc., at 6712 State Road 674 in Wimauma, FL","05/04/1998: The Animal Liberation Front (ALF) claimed responsibility for an arson set at the Florida Veal Processors Inc., in Wimauma, Florida in the United States, causing $500,000 in damages to the building. No one was injured in the blaze, which was set in two places: in an office on the first floor and in an upstairs employee locker area.  The initials ""A.L.F."" were spray-painted on the building, and in their statement of responsibility the group wrote, ""The action was done on behalf of the hundreds of calves every year in the American veal industry who are kept in isolation, denied freedom of movement and fed a deliberately unhealthy diet for the entirety of their short lives until they are slaughtered at a hell like Florida Veal Processors."""
